the_geom,interaction,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,cartodb_id,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,fixed_date
0101000020E6100000B515FBCBEE393440FE65F7E461C13E40,60,6738501,434,LBY6955,6955,11 August 2018,2018,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,41284,Northern Africa,Libya,Al Wahat,Al Wahat,,Ejdabia,30.7554,20.2263,1,Address Libya,National,"On August 11, people took to streets of Ajdabiya to protest against Italian involvement in Libya.",0,1579563982,LBY,2018-08-11
0101000020E6100000BB270F0BB596304068226C787A353F40,60,6740101,434,LBY6938,6938,23 July 2018,2018,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,42300,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Al Wasat (Libya),National,"On July 23, the head and members of the Sirte council of elders protested in Sirte against power outages.",0,1579563987,LBY,2018-07-23
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,60,6740986,434,LBY6876,6876,01 June 2018,2018,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,44811,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,Derna Khat Al Ahmar,New media,"On June 1, Derna residents took to the streets after the Friday prayer to protest against the siege and military aggression on the city.",0,1579563990,LBY,2018-06-01
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,34,6758949,434,LBY6825,6825,14 May 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,6th Infantry Brigade,Awlad Suleiman Ethnic Militia (Libya),3,45644,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Menastream; Al Wasat (Libya),Local partner-New media,"On May 14, heavy clashes took place between Tebu and Awlad Suleiman militimen in Sebha, the historical castle was destroyed and also a water tank used by snipers, Tebu militiamen burned several homes.",0,1579805273,LBY,2018-05-14
0101000020E6100000A835CD3B4EC1354061545227A0614040,60,6740565,434,LBY6564,6564,15 December 2017,2017,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,53523,Northern Africa,Libya,Al Jabal Al Akhdar,Al Jabal Al Akhdar,,Al Baydah,32.7627,21.7551,1,Al Wasat (Libya),National,People with special needs organized a protest in al Baydah to shed light on their dire situation.,0,1579563989,LBY,2017-12-15
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,33,6743676,434,LBY6817,6817,11 May 2018,2018,1,Strategic developments,Change to group/activity,DPF: Derna Protection Force,,3,Shura Council of Darnah Mujahidin,,3,45846,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,Libya Observer,National,"Change to armed group: On May 11, the leader of Shura Council of Darnah Mujahidin, Attiyah al-Shaeri announced the dissolution of Shura Council of Darnah Mujahidin and the formation Derna Protection Force.",0,1579563999,LBY,2018-05-11
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,34,6740605,434,LBY6785,6785,28 April 2018,2018,1,Battles,Armed clash,Tabu Ethnic Militia (Libya),,4,6th Infantry Brigade,Awlad Suleiman Ethnic Militia (Libya),3,46428,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya),National,"On April 28, continued clashes between Tebu and Awlad Suleiman militiamen in Sebha.",0,1579563989,LBY,2018-04-28
0101000020E6100000F54A598638263440F163CC5D4B084040,37,6740597,434,LBY6704,6704,18 February 2018,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,49878,Northern Africa,Libya,Benghazi,Benghazi,,Al Hawary,32.0648,20.1493,1,Al Wasat (Libya),National,Citizens found the body of a man killed by gunshot to the head by unknown in the Hawari area of Benghazi.,1,1579563989,LBY,2018-02-18
0101000020E6100000545227A089403440EC2FBB270FAB3F40,37,6740060,434,LBY6577,6577,29 December 2017,2017,1,Violence against civilians,Attack,BRSC: Shura Council of Benghazi Revolutionaries,,3,Civilians (Libya),,7,52700,Northern Africa,Libya,Benghazi,Benghazi,,Suluq,31.6682,20.2521,1,Al Wasat (Libya),National,3 civilians were injured by shots as they were accidentally crossing fleeing militants from the BRSC.,0,1579563987,LBY,2017-12-29
0101000020E6100000F54A598638D62B40EE7C3F355EEA3940,37,6744312,434,LBY6535,6535,25 November 2017,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,54688,Northern Africa,Libya,Murzuq,Murzuq,,Murzuq,25.9155,13.9184,1,Libya24,National,A man in Merzek was fatally shot by unknown gunmen.,1,1579564001,LBY,2017-11-25
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,37,6740255,434,LBY6525,6525,21 November 2017,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Women (Libya),7,54789,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya),National,A woman was non-fatally shot by a random bullet in the city of Sabha.,0,1579563988,LBY,2017-11-21
0101000020E6100000A9A44E4013113440787AA52C43044040,37,6743048,434,LBY6503,6503,13 November 2017,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,BRSC: Shura Council of Benghazi Revolutionaries,,3,Civilians (Libya),,7,55094,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,Libya Herald,National,A civilian was injured when he stepped on a landmine in Gwarsha. He died later of his injuries.,1,1579563997,LBY,2017-11-13
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,38,6738042,434,LBY7588,7588,02 October 2017,2017,1,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Shura Council of Darnah Mujahidin,,3,57229,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,New America Foundation; Airwars,Other,"On October 2, an unknown aircraft conducted one airstrike presumably targeting Shura Council of Darnah Mujahidin positions in Derna.",0,1579563981,LBY,2017-10-02
0101000020E610000012143FC6DCD531402CD49AE61DC73E40,20,6748456,434,LBY6253,6253,02 September 2017,2017,1,Strategic developments,Headquarters or base established,Islamic State (Libya),,2,,,0,58596,Northern Africa,Libya,Sirt,Sirt,,An Nawfaliyah,30.7778,17.8354,2,Menastream,Local partner-New media,"ISIS activities increasingly overt & daring, accumulating reports of movements east of Sirte & possible Command post near ""Om el-Gendell"", North from An-Nawfaliyah.",0,1579637360,LBY,2017-09-02
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6738681,434,LBY6128,6128,09 July 2017,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,BRSC: Shura Council of Benghazi Revolutionaries,,3,Military Forces of Libya (2014-) Haftar Faction,,1,61319,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,AFP,International,"Three LNA soldiers were killed Sunday in mine blasts as they carried out search operations in Al-Sabri and Soug al-Hout, according to the LNA spokesperson.",1,1579563983,LBY,2017-07-09
0101000020E610000060764F1E168A2A401CEBE2361A684040,33,6742755,434,LBY5791,5791,11 February 2017,2017,1,Battles,Armed clash,Tripoli Revolutionaries Brigade,,3,Sharikan Militia,Libyan National Guards,3,68778,Northern Africa,Libya,Tripoli,Tripoli,,Ayn Zarah,32.8133,13.2697,1,Libya Herald,National,"There were clashes in south Tripoli between the Tripoli Revolutionaries Brigade (TRB) headed by Haithem Tajouri and the mainly Misratan fighters under the command of Tripoli-based Misratan strongman Mahmud Baiyu, more usually known as Sharikan. Fighting was to do with an attempt by the latter to seize the main highway in the capital. The fighting was in the suburbs of Wadi Rabih, Ain Zara, Khala Al-Furjan and Salahedeen, in which heavy arms were used.",0,1579563996,LBY,2017-02-11
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,13,6748792,434,LBY5729,5729,14 January 2017,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Shura Council of Darnah Mujahidin,,3,70265,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,Menastream,Local partner-New media,A Libyan National Army MiG conducted an air raid targeting MSCD on the outskirts of Derna.,0,1579637362,LBY,2017-01-14
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6759042,434,LBY5703,5703,01 January 2017,2017,1,Explosions/Remote violence,Shelling/artillery/missile attack,BRSC: Shura Council of Benghazi Revolutionaries,,3,Military Forces of Libya (2014-) Haftar Faction,,1,71026,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Menastream; Al Marsad,Local partner-New media,"BRSC allegedly targeted/hit a tank or BMP-1 in the 'Amarat al-Siniyah area of Ganfouda, Benghazi.",0,1579805273,LBY,2017-01-01
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,60,6742672,434,LBY5699,5699,29 December 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,71216,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Libya Herald,National,"In Sebha, staff at the town's medical centre held protests on 29 December over abuse and attacks against them by members of the public.",0,1579563996,LBY,2016-12-29
0101000020E6100000BBB88D06F0762A40713D0AD7A3704040,37,6742466,434,LBY5470,5470,23 September 2016,2016,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,77764,Northern Africa,Libya,Tripoli,Tripoli,,Souq Al Jumaa,32.88,13.2323,1,Libya Herald,National,Two CRA engineers were kidnapped in the Souq Al Jumaa area of Tripoli.,0,1579563995,LBY,2016-09-23
0101000020E6100000BB270F0BB596304068226C787A353F40,28,6743122,434,LBY5385,5385,20 August 2016,2016,1,Explosions/Remote violence,Air/drone strike,Islamic State (Libya),,2,Military Forces of United States,,8,80028,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,Fifteen Islamic State positions were targeted by U.S. warplanes in Sirte on 20 August.,0,1579563997,LBY,2016-08-20
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6740457,434,LBY5325,5325,29 July 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,81494,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Al Wasat (Libya),National,5 killed and 23 wounded in fighting between Operation Bunyan Marsous (Operation Solid Structure) and Islamic State militants in southwestern and eastern Sirte.,5,1579563988,LBY,2016-07-29
0101000020E6100000F54A598638D62B40EE7C3F355EEA3940,60,6742332,434,LBY5320,5320,27 July 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,81573,Northern Africa,Libya,Murzuq,Murzuq,,Murzuq,25.9155,13.9184,1,Libya Herald,National,Demonstrators in Murzuk and nearby villages protested the murder of two passport officials in the town.,0,1579563994,LBY,2016-07-27
0101000020E6100000BB270F0BB596304068226C787A353F40,27,6744873,434,LBY8469,8469,21 July 2016,2016,1,Violence against civilians,Attack,Islamic State (Libya),,2,Civilians (Libya),Journalists (Libya),7,81945,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,ProtectDefenders.eu,Local partner-Other,21 July. Islamic State combatants killed a news photographer in Sirte.,1,1579564003,LBY,2016-07-21
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,60,6743031,434,LBY5285,5285,13 July 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,82515,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Libya Herald,National,"For two consecutive days, protesters have taken to the streets to denounce the lack of electricity in Sebha",0,1579563997,LBY,2016-07-13
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6739584,434,LBY5126,5126,01 June 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,84836,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Al Jazeera,Regional,"Fresh clashes erupted in Benghazi between the Libyan Army and the Benghazi Revolutionary Shura Council, leaving at least 22 people dead and 22 injured (including 7 Shura Council fighters).",22,1579563986,LBY,2016-06-01
0101000020E6100000F54A598638263440F163CC5D4B084040,30,6742878,434,LBY5102,5102,25 May 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,BRSC: Shura Council of Benghazi Revolutionaries,,3,,,0,85196,Northern Africa,Libya,Benghazi,Benghazi,,Al Hawary,32.0648,20.1493,1,Libya Herald,National,A rocket struck an abandoned house in Hawari in Benghazi on 25 May.,0,1579563996,LBY,2016-05-25
0101000020E6100000E2E995B20C912E406666666666663F40,12,6758610,434,LBY5085,5085,17 May 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,85765,Northern Africa,Libya,Misrata,Misrata,,Wadi Zamzam,31.4,15.2833,1,WAL News Agency,National,"The towns of Zamzam, Abu Najim and Al Gadahiya - which had recently fallen under Islamic State (IS) control - were recovered by fighters loyal to the Libyan Government of National Accord (GNA) (Operation Solid Structure) after violent clashes on 17 May.",0,1579801619,LBY,2016-05-17
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,37,6740043,434,LBY5075,5075,13 May 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,85982,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,Al Wasat (Libya),National,A 24 year old was killed in a drive-by shooting in Sabha.,1,1579563987,LBY,2016-05-13
0101000020E6100000849ECDAACFF529401973D712F2713F40,12,6742691,434,LBY4899,4899,11 March 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,Zintan Ethnic Militia (Libya),1,Islamic State (Libya),,2,89973,Northern Africa,Libya,Al Jabal Al Gharbi,Al Jabal Al Gharbi,,Mizdah,31.4451,12.9801,2,Libya Herald,National,"Fighting was reported between gunmen from the so-called Islamic State (IS) and units of the Libyan National Army south of Mizdah, on the Tripoli-Sebha road. Two soldiers were killed, both said to be Zintanis.",2,1579563996,LBY,2016-03-11
0101000020E6100000A9A44E40132134408638D6C56D0C4040,13,6740179,434,LBY4816,4816,17 February 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,Military Forces of Libya (2014-) Haftar Faction - Saiqa Forces,1,Ansar al-Sharia,BRSC: Shura Council of Benghazi Revolutionaries,3,91502,Northern Africa,Libya,Benghazi,Benghazi,,Al Layti,32.0971,20.1292,1,Al Wasat (Libya),National,"On February 17, five wounded in clashes in Ajdabiya and Sabri and Laithi districts of Benghazi.",0,1579563988,LBY,2016-02-17
0101000020E61000006ABC749318143440FE65F7E461114040,13,6739889,434,LBY4811,4811,16 February 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,Military Forces of Libya (2014-) Haftar Faction - Saiqa Forces,1,Ansar al-Sharia,BRSC: Shura Council of Benghazi Revolutionaries,3,91576,Northern Africa,Libya,Benghazi,Benghazi,,As Sabiri al Gharbi,32.1358,20.0785,1,Al Wasat (Libya),National,Fighting in Sabri and Laithi districts of Benghazi on 16 February.,0,1579563987,LBY,2016-02-16
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6739203,434,LBY7655,7655,04 February 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,92391,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Airwars,Other,"On Feb 4th, in Benghazi, Airstrikes by plane were carried out by Military Forces of Libya. No reported fatalities.",0,1579563985,LBY,2016-02-04
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,37,6740010,434,LBY4765,4765,30 January 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,92799,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Al Wasat (Libya),National,A 23 year old man was killed by a bullet to the head inside his car in Tripoli.,1,1579563987,LBY,2016-01-30
0101000020E6100000705F07CE192134409E5E29CB100F4040,37,6740369,434,LBY4761,4761,29 January 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,92865,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Al Wasat (Libya),National,An 11 year old child was killed from shrapnel to the abdomen after being hit by a shell in Benghazi.,1,1579563988,LBY,2016-01-29
0101000020E6100000BB270F0BB596304068226C787A353F40,23,6759184,434,LBY4751,4751,23 January 2016,2016,1,Battles,Armed clash,Islamic State (Libya),,2,Unidentified Armed Group (Libya),,3,93265,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald; Al Wasat (Libya),National,"An IS commander, Abdullah Hamad Al-Ansari, was killed by a sharpshooter on 23 January as he left a mosque in Sirte. Ansari was rushed to hospital where he died.",1,1579805274,LBY,2016-01-23
0101000020E610000012143FC6DCD531402CD49AE61DC73E40,27,6743777,434,LBY4753,4753,23 January 2016,2016,2,Violence against civilians,Attack,Islamic State (Libya),,2,Civilians (Libya),,7,93326,Northern Africa,Libya,Sirt,Sirt,,An Nawfaliyah,30.7778,17.8354,1,Libya Prospect,Other,3 Libyans were killed by Islamic State (IS) militants in Noufliyah.,3,1579563999,LBY,2016-01-23
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,23,6738786,434,LBY4740,4740,21 January 2016,2016,1,Battles,Armed clash,Islamic State (Libya),,2,Shura Council of Darnah Mujahidin,,3,93431,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,AFP,International,"On January 21, Islamic State militants tried to enter Derna but were repulsed by local forces of the Derna Council of Mujahideen.",0,1579563983,LBY,2016-01-21
0101000020E6100000A9A44E40132134408638D6C56D0C4040,13,6740224,434,LBY4735,4735,20 January 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Ansar al-Sharia,BRSC: Shura Council of Benghazi Revolutionaries,3,93493,Northern Africa,Libya,Benghazi,Benghazi,,Al Layti,32.0971,20.1292,1,Al Wasat (Libya),National,One Libyan army unit soldiers killed and four wounded in fighting in Laithi district of Benghazi.,1,1579563988,LBY,2016-01-20
